IPC,DSCR,IPCanterior,IPCanterior1,IPCanterior2,IPCanterior3,PM_L1_ICACHE_MISS,PERF_COUNT_HW_CACHE_L1D:READ:MISS,PERF_COUNT_HW_CACHE_L1D:WRITE:MISS,PERF_COUNT_HW_CACHE_LL:WRITE:MISS,PM_DATA_FROM_L3,PM_MEM_PREF,PERF_COUNT_HW_CACHE_L1I:PREFETCH:ACCESS,PERF_COUNT_HW_CACHE_L1D:PREFETCH:ACCESS,PM_MEM_READ,PM_L1_ICACHE_RELOADED_PREF,PM_DATA_FROM_MEMORY,PM_BR_MPRED_CMPL,LLC-LOAD-MISSES,PM_DISP_HELD_IQ_FULL,PM_CMPLU_STALL_DMISS_L3MISS,PERF_COUNT_HW_BRANCH_INSTRUCTIONS
0.827848,455,0.829574,0.560120,0.828849,0.543975,28233,13033761,325206,26850,922416,28644246,20613,11984930,3681982,18433,1935464,144394,1205658,14246501,229863271,2274974
0.826529,455,0.827848,0.710289,0.827782,0.660883,24360,8902791,423726,35586,2740108,27124282,20155,9153822,3246500,19743,1638190,168475,1409880,25398297,272525999,1805862
0.826126,455,0.826529,0.847748,0.826834,0.833408,22058,5865016,482642,38318,4063966,27902458,18553,7549481,3354086,21032,1639059,189162,1504120,34086199,307238369,1271306
0.827054,455,0.826126,0.906493,0.826285,0.913816,21116,3402996,390390,9254,5189640,27630942,18728,6070870,2981716,19699,1421133,190574,1600280,37018792,290864110,1678051
0.827185,455,0.827054,0.819316,0.826884,0.819984,20543,3640458,388083,12624,4969739,26979300,19891,7556491,3254828,20425,1559773,207980,1354772,36753751,243919439,1788666
0.826051,455,0.827185,0.819240,0.827131,0.814716,20405,3798810,417906,17076,4973771,25658208,19714,7528042,3186068,19301,1542125,215929,1510158,37425035,236002440,1714245
0.824717,455,0.826051,0.905181,0.826777,0.856822,20392,3613131,318613,4216,5191845,26677663,18899,5762075,2624776,20167,1263036,219476,1878306,40403888,297970606,1172953
0.825798,455,0.824717,1.067410,0.825558,1.057400,21413,3150903,413056,18538,5456415,25668076,19211,2811375,2274912,20270,1109422,211608,1905026,36337922,309497098,1114981
0.826908,455,0.825798,0.939015,0.825973,0.983734,23416,5361717,390595,17032,3663533,26997704,19397,5597494,2672780,20201,1374556,186296,1636569,23129861,265044736,1649920
0.827275,455,0.826908,0.814455,0.826667,0.839474,26462,9609231,274947,14420,1975804,27330056,20111,8081964,2622086,18661,1421764,167077,1551595,15873313,224364135,2286236
0.826548,455,0.827275,0.731052,0.827155,0.716273,27411,12633359,77474,1516,1235147,27278952,19769,9296657,3010660,18571,1662984,155152,1482884,13891290,238399114,1872902
0.826669,455,0.826548,0.848933,0.826581,0.825790,28493,12417909,435869,38006,1370901,27554736,19937,8177729,2395206,20740,1368031,135363,1650872,13819002,272647389,1814834
0.827685,455,0.826669,0.874134,0.826664,0.873685,29307,12176385,405211,33852,1270900,27578770,19836,8178580,2350120,19500,1342306,133016,1505998,13459583,282130024,1836115
0.828874,455,0.827685,0.764108,0.827163,0.819558,28662,12372249,366897,29120,1239485,27450498,22624,8866886,3286820,18797,1774117,119970,1242143,10559792,241491818,2236548
0.827593,455,0.828874,0.564049,0.828113,0.605909,27813,12868786,413715,35522,924573,28537622,20252,11911606,3819182,18979,2027467,137338,1116398,13135724,214810038,2427695
0.826415,455,0.827593,0.680587,0.827529,0.629234,25319,10255709,381828,29442,2215532,27645664,20365,9723959,3297764,18192,1674726,164313,1470812,22760765,273812228,1861657
0.826054,455,0.826415,0.839030,0.826633,0.827716,22587,5978467,474404,33682,3922970,27684204,18854,7764298,3395512,20601,1666620,187629,1479810,33899475,302616561,1285687
0.826847,455,0.826054,0.904379,0.826167,0.908755,20961,3401153,641445,34606,5186928,27598137,19081,6065938,2968754,20194,1417899,189927,1593633,37323376,288041593,1706792
0.826867,455,0.826847,0.815335,0.826695,0.811553,19998,3550446,484313,21824,4990639,27243258,20003,7594398,3406474,19479,1630081,204030,1346606,37037133,237374405,1812696
0.825719,455,0.826867,0.824304,0.826927,0.817047,21586,3796222,448935,18644,5069915,26888468,19245,7588952,3059460,20133,1482556,220688,1596230,37780724,247074414,1649742
0.825038,455,0.825719,0.945332,0.826448,0.892029,20619,3522994,414139,12614,5250566,26422098,19366,5152096,2505226,18882,1216513,216942,1929602,41286552,309189854,1079260
0.826275,455,0.825038,1.058609,0.825581,1.082215,21539,3093915,433854,19210,4803045,26212468,19411,3192809,2327586,20692,1142200,204404,1836149,31163239,298075165,1296729
0.827115,455,0.826275,0.890015,0.826236,0.929746,24543,6953758,410617,17260,3041919,27185994,19638,6676145,2617782,19796,1371760,178444,1581867,21187221,244523195,1850127
0.826801,455,0.827115,0.758697,0.826830,0.792798,26474,10318968,84995,1568,1325208,26569582,20707,8509532,2857868,18278,1568403,161852,1385022,13633308,212269341,1975076
0.826526,455,0.826801,0.787047,0.826815,0.742860,27830,12600766,476821,43744,1320533,27419544,19553,8620549,2720966,19573,1520868,138563,1550445,13942636,260874873,1839761
0.827120,455,0.826526,0.876181,0.826549,0.875485,29518,12183803,356895,24820,1292448,27415562,20095,8162719,2351170,18039,1339477,133785,1669489,13685122,285045294,1845667
0.828402,455,0.827120,0.825952,0.826844,0.877685,29316,12133054,425256,33952,1305028,27163604,20282,8226175,3086614,19269,1677309,115837,1316599,11900591,257575995,2097145
0.827757,455,0.828402,0.608125,0.827699,0.663128,28020,12735097,395259,31240,999581,28163192,20559,11123126,3695800,19200,1969294,129398,1112729,8741574,213973660,2521280
0.826578,455,0.827757,0.642207,0.827609,0.589532,25697,10863655,453040,33630,1848468,27676416,20346,10274005,3397442,19167,1744734,159375,1401184,21897144,262325138,1959976
0.826204,455,0.826578,0.826031,0.826735,0.800682,22903,6197176,409006,26566,3851223,27364634,18863,7781991,3295758,20279,1621155,186143,1452325,33433998,298331780,1300278
0.826886,455,0.826204,0.903323,0.826292,0.904538,20851,3411351,483229,10378,5190633,27639030,19238,6067274,2964154,18232,1411937,189611,1586879,37381615,286839066,1731230
0.826980,455,0.826886,0.824052,0.826749,0.823027,20108,3623268,542487,26938,4951806,26862396,19897,7592745,3231174,19662,1550319,206563,1345264,37296525,237880694,1837803
0.825978,455,0.826980,0.826429,0.827010,0.819832,19948,3791960,509412,23752,5060131,26837714,19096,7589879,3081060,20001,1492226,218153,1572160,37968826,243991310,1685180
0.825521,455,0.825978,0.948295,0.826627,0.891325,20570,3524190,497663,21076,5250682,26336232,19474,5086721,2483680,20552,1208171,215899,1940109,41854900,310574023,1077072
0.826613,455,0.825521,1.045856,0.825926,1.079161,21786,3087322,452011,17614,4742847,26115160,19491,3431465,2388992,20357,1182097,201503,1795150,30630646,291495052,1381064
0.827252,455,0.826613,0.869954,0.826550,0.903520,24762,7431140,428440,17026,2643604,27546486,19321,7132290,2643592,17913,1384751,173364,1580004,18175905,243021647,2163137
0.826840,455,0.827252,0.748204,0.827033,0.780035,27581,11735159,84179,1524,1217316,26596422,20137,8821478,2892978,18952,1600006,162135,1400481,13980111,216818081,1976458
0.826865,455,0.826840,0.830079,0.826842,0.785979,27843,12489363,371767,28936,1373319,27359484,19391,8172418,2573778,20143,1447528,129915,1549241,14076729,265272616,1868678
0.827800,455,0.826865,0.879664,0.826842,0.879075,29008,12151936,417938,32078,1257945,27369416,19022,8156943,2328278,19382,1330690,131898,1478278,14003411,278749275,1887185
0.828391,455,0.827800,0.743652,0.827318,0.805410,28855,12387404,405282,30042,1201450,27406312,20166,9125871,3344224,19299,1802429,120409,1191301,10291665,230698431,2370459
0.827265,455,0.828391,0.575316,0.828000,0.564638,27516,12956896,350170,21866,921451,28339500,20572,11798360,3641790,17862,1909456,144451,1234587,15396766,234832199,2280467
0.826508,455,0.827265,0.756778,0.827264,0.699863,24059,8484575,490210,36092,2865577,26857690,19790,8341099,3106564,19063,1547325,174981,1347378,26789118,277513211,1443261
0.826927,455,0.826508,0.889530,0.826744,0.859694,20931,3832700,959989,69148,4944381,27819612,18543,6669045,2966944,19397,1415194,186040,1661441,38221515,313805827,1602864
0.827303,455,0.826927,0.852850,0.826799,0.879300,20775,3470978,455793,13024,5021050,26816682,19715,6984448,3214066,19397,1540313,204526,1346070,37358201,244677225,1863409
0.826621,455,0.827303,0.824038,0.827179,0.823405,20092,3752577,555884,27760,5030796,26782408,19650,7584951,3379854,19638,1624219,204937,1360181,37971605,220916869,1852842
0.825841,455,0.826621,0.901032,0.827098,0.843419,20145,3626497,457739,13014,5167606,26475712,20849,5810773,2608990,19203,1263692,218675,1881971,41574730,298867952,1215806
0.826854,455,0.825841,1.064743,0.826263,1.081514,21310,3080602,429680,13550,4863892,26015844,19282,2855733,2285062,20781,1115258,205441,1836977,31586438,297716103,1325697
0.827489,455,0.826854,0.885103,0.826805,0.926429,24446,6963573,526793,27106,2768633,27274480,19505,6802840,2622250,19023,1372986,175123,1577491,18515435,243357197,2082839
0.827136,455,0.827489,0.749451,0.827293,0.783364,27235,11384485,84231,1534,1213741,26464802,20203,8734404,2895522,18405,1602015,162378,1397852,14190857,215809734,1995833
0.827197,455,0.827136,0.833788,0.827134,0.790509,28074,12477707,385021,26302,1366145,27299314,19358,8166109,2540282,20216,1424742,129886,1565504,14318811,267047526,1886558
0.828219,455,0.827197,0.882484,0.827160,0.881936,29010,12135873,573192,49330,1248884,27287070,19691,8161583,2320252,18268,1323006,130958,1419913,14211656,276497735,1916308
0.828431,455,0.828219,0.706400,0.827693,0.768895,28380,12486986,349951,21366,1142749,27512450,20285,9623951,3448636,19298,1851915,122623,1135716,9637870,218492924,2501737
0.827304,455,0.828431,0.582267,0.828194,0.531541,26448,12163809,400353,26532,1338099,27817750,20123,11353308,3535520,20006,1832943,151026,1313354,20381713,247400513,2143424
0.826875,455,0.827304,0.801258,0.827395,0.756253,23450,7172861,481192,30988,3507172,26870722,19385,7850315,3191182,19838,1573753,181425,1427522,32280068,293856170,1330649
0.827452,455,0.826875,0.907067,0.826948,0.900540,20851,3365191,621905,15030,5210018,27836214,18408,6052724,2921064,19392,1392339,186875,1589039,37910508,286816806,1768494
0.827430,455,0.827452,0.828559,0.827332,0.828397,20048,3601438,466068,14740,4950409,26689098,19113,7576613,3285050,16404,1574357,203410,1335051,37712240,233095976,1881123
0.826411,455,0.827430,0.835507,0.827579,0.825149,19931,3759926,466905,15122,5060977,26648782,19514,7576544,2906112,20680,1407478,225079,1711131,38737391,262538686,1571276
0.826746,455,0.826411,1.016674,0.827046,0.952952,20779,3374702,540687,24538,5349441,25824854,19251,4028647,2281978,20142,1107436,209911,2022838,38536321,330187370,1013467
0.827616,455,0.826746,0.978943,0.826846,1.041722,23043,4776928,408791,9548,3733579,26704930,19201,4954349,2590158,20204,1321826,187712,1622977,23879236,263246671,1719737
0.827645,455,0.827616,0.804507,0.827441,0.839417,26360,9641869,226750,6726,1555459,27053294,20335,8109323,2668836,18312,1448373,165204,1458862,15072611,216684787,2130676
0.827445,455,0.827645,0.775976,0.827640,0.728617,28083,12621681,327034,25614,1282380,27167322,18207,8776934,2748568,18613,1534750,139650,1538488,14573315,257801594,1904834
0.828122,455,0.827445,0.884335,0.827433,0.883640,28985,12146763,460078,33770,1271965,27217290,19849,8159175,2315446,19877,1327550,131384,1551586,14235595,278485596,1918499
0.828737,455,0.828122,0.781812,0.827767,0.853820,28668,12239554,457361,32754,1245408,27089687,20250,8589327,3271482,19277,1766319,117835,1210984,10966952,234826470,2353671
0.827753,455,0.828737,0.583343,0.828436,0.577763,27287,12915867,387575,22320,918972,28188812,20380,11691453,3627016,19031,1901124,144125,1244225,16008664,236202909,2289464
0.827249,455,0.827753,0.784583,0.827797,0.719687,23796,8270422,485411,32256,2993350,26731435,20231,7913668,3007010,19292,1480123,178664,1387031,27674728,287107340,1374910
0.827770,455,0.827249,0.907119,0.827360,0.893118,20818,3402793,856306,45720,5176467,28140178,17229,6228743,2896866,18937,1380145,185639,1621850,38337974,296282982,1750940
0.827778,455,0.827770,0.834228,0.827656,0.836393,20367,3575857,485901,16746,4944262,26657378,20141,7503773,3205922,17746,1534746,204374,1332044,37923825,233930416,1901723
0.826869,455,0.827778,0.838025,0.827910,0.827582,19921,3743693,528533,18676,5054510,26612216,19178,7577115,2898254,20302,1403747,224476,1705959,38761201,261373799,1592956
0.827258,455,0.826869,1.017519,0.827430,0.955071,20655,3362812,442641,12494,5353277,25750906,19426,3953813,2275566,20284,1109438,209690,2003898,38516366,325773778,1054711
0.828041,455,0.827258,0.963073,0.827302,1.029580,23206,4888203,387352,5456,3676074,26583700,19242,5162778,2648480,20176,1357166,185172,1567370,23694247,253473595,1798135
0.827954,455,0.828041,0.786576,0.827858,0.830380,26519,9834380,132649,1970,1456627,26465096,19626,8135313,2783668,18520,1518983,163244,1383382,14492948,212419729,2046895
0.827886,455,0.827954,0.800017,0.827944,0.746286,27334,12575849,587971,48432,1320848,27091510,19943,8455168,2643128,19815,1483194,133261,1537764,14721982,260743093,1926375
0.828768,455,0.827886,0.887224,0.827851,0.886565,28818,12127733,465758,31466,1250753,27182096,19964,8156127,2309108,19243,1319198,130059,1434231,14581817,274668865,1953535
0.828885,455,0.828768,0.713818,0.828311,0.783212,28104,12433649,456981,33520,1144144,27353638,20095,9511598,3445346,19000,1850756,121686,1121034,9872557,215419173,2553423
0.827884,455,0.828885,0.593817,0.828740,0.528498,25675,11405655,518077,35596,1643190,27299796,20325,10931883,3489490,19347,1803595,154326,1342146,22162125,252353755,2085366
0.827801,455,0.827884,0.833411,0.828029,0.796149,22447,6194654,592453,41110,3849287,27304544,17945,7774683,3223112,20590,1574930,186994,1510163,34122699,307470464,1270833
0.828251,455,0.827801,0.891795,0.827752,0.922878,20963,3318326,536233,18890,5127139,26997824,19633,6063338,3094218,18934,1475215,196474,1484111,38194157,260011232,1887037
0.827814,455,0.828251,0.832309,0.828141,0.834230,20086,3603146,536103,19844,4997754,26607716,19855,7569239,3435184,19968,1643013,200321,1319605,38223686,219951652,1917588
0.827299,455,0.827814,0.898792,0.828166,0.849356,20223,3598244,547579,19234,5128151,26380166,18768,6072658,2629598,20150,1277322,218028,1869636,41608139,295886580,1265707
0.828178,455,0.827299,1.050669,0.827556,1.078489,21192,3076624,488912,13636,4772322,25761996,19979,2993145,2346378,19795,1153210,201250,1765181,31126055,286279790,1468035
0.828448,455,0.828178,0.853322,0.828082,0.882906,24702,7571168,496580,18810,2499404,27228494,17508,7568534,2502334,18412,1338418,169837,1581430,19151178,228870327,2489227
0.828184,455,0.828448,0.747368,0.828430,0.727000,27277,12518877,79022,1524,1230024,26888284,19850,9082759,2923872,19018,1620548,149414,1517811,15153851,247680888,1948439
0.828699,455,0.828184,0.884185,0.828178,0.878960,28631,12251510,482179,33046,1314453,27160788,19670,8146490,2298310,19706,1319579,130629,1639308,14768582,279418826,1950419
0.829304,455,0.828699,0.811049,0.828420,0.889478,28900,12082652,539556,30128,1276829,26809560,20436,8200741,3204934,19154,1734548,115587,1225970,11705012,238110427,2343546
0.828468,455,0.829304,0.591686,0.829061,0.588233,27164,12885211,450860,28364,919805,28029020,20077,11594594,3609104,19082,1886095,144436,1260113,16586777,238532906,2297700
0.828136,455,0.828468,0.790631,0.828535,0.737739,23877,8066511,489646,26794,3072813,26711654,15356,7891823,3191880,19399,1574129,179407,1424544,31141111,293206420,1338984
0.828598,455,0.828136,0.903334,0.828158,0.901908,20660,3342486,799777,31154,5198294,27694022,18784,6054118,2949212,19653,1405747,187889,1547048,38404430,277474014,1845796
0.828321,455,0.828598,0.834403,0.828493,0.835789,20080,3580434,586857,22128,4975859,26574677,19981,7567146,3425960,20182,1636594,199202,1317400,38396708,223832550,1937332
0.827730,455,0.828321,0.880165,0.828598,0.844685,20090,3625107,454955,5800,5106516,26345524,18907,6601880,2715978,20313,1317768,219861,1828651,41127931,287774895,1359644
0.828538,455,0.827730,1.053161,0.828001,1.061841,21912,3117675,577886,25224,4840499,25750146,19800,2822679,2283244,20028,1115362,203889,1796670,31680425,291326410,1438154
0.828817,455,0.828538,0.863838,0.828451,0.898204,24558,7415229,617207,33408,2541106,27140584,13895,7398038,2483396,18752,1322931,170601,1581416,19157364,229366489,2477197
0.828587,455,0.828817,0.749640,0.828805,0.727259,27510,12502380,80245,1534,1227144,26838782,19793,9060804,2907146,18978,1612393,147987,1522245,15112877,249491062,1960557
0.829160,455,0.828587,0.889211,0.828573,0.886586,28484,12218174,564748,38832,1299353,27100416,19660,8141874,2293080,20033,1318420,130145,1582909,14825667,276321066,1972370
0.829592,455,0.829160,0.789900,0.828851,0.872178,28587,12154022,529437,36216,1242979,26856528,20056,8447801,3265656,18825,1764130,116883,1186840,11223868,229683617,2433911
0.828731,455,0.829592,0.591845,0.829421,0.556683,26919,12951716,503647,32624,919846,27972984,20425,11550523,3537306,19240,1833598,149265,1311635,20646019,246697988,2199628
0.828630,455,0.828731,0.818853,0.828851,0.767048,22624,6429112,575487,37722,3776755,26873781,13914,7793561,3159644,20614,1545879,185777,1489964,34059709,304649467,1278325
0.829030,455,0.828630,0.891006,0.828570,0.924316,20907,3298488,538573,17596,5121560,26888772,19830,6036906,3102066,19206,1481876,196736,1465979,38434014,254506365,1932475
0.828494,455,0.829030,0.836691,0.828928,0.839005,20082,3587954,527173,15744,4999203,26486858,19499,7560746,3421014,20270,1636277,199545,1311625,38749678,214709080,1952685
0.828378,455,0.828494,0.928470,0.828894,0.855110,20150,3578072,501270,9840,5192723,26053292,19004,5320091,2478348,20764,1205771,213550,1941466,43060018,311792945,1137457
0.829132,455,0.828378,1.004874,0.828481,1.069382,21697,3077067,477790,12740,4258079,25745363,19145,4099147,2561000,20156,1304107,191190,1639606,25320378,265370720,1721754
0.829120,455,0.829132,0.802498,0.828986,0.842879,26179,9173386,282702,9020,1523081,26752266,15086,8108937,2700360,18753,1468128,164750,1385264,15432815,212168441,2138077
0.829089,455,0.829120,0.802292,0.829103,0.742039,26941,12588889,535872,41180,1310579,26923158,19907,8415358,2608976,19685,1465626,130818,1527328,15187220,259287596,1982073
0.829924,455,0.829089,0.893953,0.829048,0.893184,28677,12101713,512650,33078,1226405,27035678,20110,8137781,2285706,19161,1306898,128154,1394535,14639194,274051701,2014210
0.829545,455,0.829924,0.645097,0.829560,0.721998,27653,12578100,503766,32894,1029022,27522076,20344,10465477,3645502,18943,1944173,125268,1112051,10202932,213733932,2603653
